number,bike_stands,available_bike_stands,available_bikes,last_update
17,23,10,13,2024-07-31T11:58:02+00:00
17,23,6,17,2024-07-31T13:54:06+00:00
17,23,11,12,2024-07-31T10:57:25+00:00
17,23,9,14,2024-07-31T12:58:41+00:00
17,23,22,1,2024-07-31T22:55:44+00:00
17,23,21,2,2024-07-31T06:54:56+00:00
17,23,14,9,2024-07-31T08:56:05+00:00
17,23,17,6,2024-07-31T07:55:31+00:00
17,23,23,0,2024-07-31T00:57:36+00:00
17,23,12,11,2024-07-31T14:56:20+00:00
17,23,9,14,2024-07-31T15:57:39+00:00
17,23,20,3,2024-07-31T20:57:40+00:00
17,23,5,18,2024-07-31T18:57:41+00:00
17,23,23,0,2024-07-31T01:52:15+00:00
17,23,23,0,2024-07-30T22:56:31+00:00
21,25,24,0,2024-07-30T03:58:18+00:00
23,26,24,2,2024-07-31T10:54:24+00:00
23,26,24,2,2024-07-31T20:51:25+00:00
23,26,21,5,2024-07-31T08:54:11+00:00
23,26,17,9,2024-07-31T07:52:05+00:00
23,26,24,2,2024-07-31T17:49:20+00:00
23,26,25,1,2024-07-31T05:57:46+00:00
23,26,25,1,2024-07-31T22:00:02+00:00
23,26,21,5,2024-07-31T06:58:22+00:00
23,26,26,0,2024-07-31T00:52:03+00:00
23,26,16,10,2024-07-31T15:57:46+00:00
23,26,24,2,2024-07-31T19:54:56+00:00
23,26,26,0,2024-07-31T03:49:25+00:00
23,26,18,8,2024-07-31T13:56:25+00:00
23,26,26,0,2024-07-31T05:00:03+00:00
23,26,15,11,2024-07-31T14:57:05+00:00
23,26,26,0,2024-07-31T02:58:56+00:00
23,26,23,3,2024-07-31T18:50:11+00:00
23,26,26,0,2024-07-31T22:52:44+00:00
23,26,20,6,2024-07-31T11:58:04+00:00
23,26,20,6,2024-07-31T16:58:44+00:00
23,26,21,5,2024-07-31T09:56:49+00:00
23,26,18,8,2024-07-31T12:56:52+00:00
23,26,26,0,2024-07-31T01:58:22+00:00
23,26,26,0,2024-07-30T22:51:01+00:00
24,22,11,9,2024-07-31T16:16:25+00:00
24,22,20,0,2024-07-31T01:49:29+00:00
24,22,20,0,2024-07-31T05:54:56+00:00
24,22,10,10,2024-07-31T08:54:29+00:00
24,22,20,0,2024-07-31T00:53:33+00:00
24,22,8,12,2024-07-31T15:58:55+00:00
24,22,7,13,2024-07-31T13:51:15+00:00
24,22,4,16,2024-07-31T10:59:00+00:00
24,22,5,15,2024-07-31T11:49:39+00:00
24,22,20,0,2024-07-31T03:53:54+00:00
24,22,17,3,2024-07-31T06:55:31+00:00
24,22,8,12,2024-07-31T12:32:05+00:00
24,22,7,13,2024-07-31T14:47:03+00:00
24,22,20,0,2024-07-31T02:53:23+00:00
24,22,12,8,2024-07-31T07:57:58+00:00
24,22,8,12,2024-07-31T09:57:42+00:00
24,22,20,0,2024-07-31T04:54:24+00:00
24,22,17,3,2024-07-30T22:52:19+00:00
26,22,19,1,2024-07-31T20:58:16+00:00
26,22,11,9,2024-07-31T14:57:17+00:00
26,22,20,0,2024-07-31T22:54:52+00:00
26,22,9,11,2024-07-31T10:57:32+00:00
26,22,11,9,2024-07-31T09:56:58+00:00
26,22,11,9,2024-07-31T08:56:25+00:00
26,22,19,1,2024-07-31T00:55:25+00:00
26,22,10,10,2024-07-31T11:58:09+00:00
26,22,16,4,2024-07-31T06:55:13+00:00
26,22,11,9,2024-07-31T13:54:51+00:00
26,22,14,6,2024-07-31T17:59:04+00:00
26,22,16,4,2024-07-31T19:53:02+00:00
26,22,13,7,2024-07-31T15:50:23+00:00
26,22,15,5,2024-07-31T18:55:29+00:00
26,22,11,9,2024-07-31T16:51:52+00:00
26,22,20,0,2024-07-31T21:58:30+00:00
26,22,20,0,2024-07-31T03:53:30+00:00
26,22,20,0,2024-07-31T05:54:34+00:00
26,22,10,10,2024-07-31T12:58:40+00:00
26,22,15,5,2024-07-31T07:55:52+00:00
26,22,20,0,2024-07-31T01:52:26+00:00
26,22,20,0,2024-07-31T02:52:58+00:00
26,22,20,0,2024-07-31T04:54:02+00:00
26,22,18,2,2024-07-30T22:54:08+00:00
27,22,9,13,2024-07-31T17:58:32+00:00
27,22,10,12,2024-07-31T10:57:53+00:00
27,22,10,12,2024-07-31T12:53:52+00:00
27,22,10,12,2024-07-31T19:58:00+00:00
27,22,21,0,2024-07-31T22:49:05+00:00
27,22,10,12,2024-07-31T14:50:18+00:00
27,22,14,8,2024-07-31T21:58:23+00:00
27,22,16,6,2024-07-31T09:57:09+00:00
27,22,9,13,2024-07-31T16:54:41+00:00
27,22,22,0,2024-07-31T02:52:52+00:00
27,22,9,13,2024-07-31T15:56:44+00:00
27,22,11,11,2024-07-31T13:56:42+00:00
27,22,13,9,2024-07-31T05:54:42+00:00
27,22,22,0,2024-07-31T03:53:27+00:00
27,22,10,12,2024-07-31T11:58:30+00:00
27,22,11,11,2024-07-31T20:58:27+00:00
27,22,22,0,2024-07-31T01:52:17+00:00
27,22,8,14,2024-07-31T18:57:06+00:00
27,22,15,7,2024-07-31T07:58:50+00:00
27,22,22,0,2024-07-31T00:57:48+00:00
27,22,14,8,2024-07-31T06:55:37+00:00
27,22,17,5,2024-07-31T08:56:35+00:00
27,22,22,0,2024-07-31T04:54:01+00:00
27,22,9,13,2024-07-30T22:55:48+00:00
34,22,12,10,2024-07-31T12:56:09+00:00
34,22,15,7,2024-07-31T16:58:36+00:00
34,22,20,2,2024-07-31T20:57:58+00:00
34,22,21,1,2024-07-31T05:51:33+00:00
34,22,13,9,2024-07-31T17:54:22+00:00
34,22,12,10,2024-07-31T09:54:09+00:00
34,22,22,0,2024-07-31T21:59:53+00:00
34,22,13,9,2024-07-31T14:57:23+00:00
34,22,21,1,2024-07-31T04:53:40+00:00
34,22,18,4,2024-07-31T10:54:53+00:00
34,22,22,0,2024-07-31T00:50:35+00:00
34,22,14,8,2024-07-31T13:57:57+00:00
34,22,13,9,2024-07-31T07:55:05+00:00
34,22,22,0,2024-07-31T02:49:50+00:00
34,22,12,10,2024-07-31T15:55:46+00:00
34,22,22,0,2024-07-31T22:50:22+00:00
34,22,16,6,2024-07-31T18:57:51+00:00
34,22,22,0,2024-07-31T01:49:16+00:00
34,22,13,9,2024-07-31T06:57:48+00:00
34,22,14,8,2024-07-31T08:53:30+00:00
34,22,18,4,2024-07-31T11:55:32+00:00
34,22,15,7,2024-07-31T19:58:26+00:00
34,22,22,0,2024-07-31T03:50:24+00:00
34,22,22,0,2024-07-30T22:49:33+00:00
35,25,25,0,2024-07-31T06:55:16+00:00
35,25,25,0,2024-07-31T07:47:01+00:00
35,25,23,0,2024-07-31T01:52:11+00:00
35,25,25,0,2024-07-31T03:53:26+00:00
35,25,23,0,2024-07-31T02:52:46+00:00
35,25,23,0,2024-07-31T00:51:16+00:00
35,25,25,0,2024-07-31T05:54:39+00:00
35,25,25,0,2024-07-31T04:54:01+00:00
35,25,23,0,2024-07-30T22:49:58+00:00
38,32,26,4,2024-07-31T07:56:32+00:00
38,32,31,0,2024-07-31T22:56:38+00:00
38,32,31,0,2024-07-31T21:56:02+00:00
38,32,23,8,2024-07-31T09:57:54+00:00
38,32,30,1,2024-07-31T17:58:59+00:00
38,32,28,2,2024-07-31T06:55:56+00:00
38,32,25,6,2024-07-31T10:58:32+00:00
38,32,24,7,2024-07-31T15:56:46+00:00
38,32,29,0,2024-07-31T05:55:16+00:00
38,32,31,0,2024-07-31T20:55:40+00:00
38,32,26,5,2024-07-31T12:49:40+00:00
38,32,30,1,2024-07-31T19:54:47+00:00
38,32,31,0,2024-07-31T18:54:04+00:00
38,32,29,0,2024-07-31T04:54:39+00:00
38,32,24,6,2024-07-31T08:58:52+00:00
38,32,27,4,2024-07-31T11:49:04+00:00
38,32,27,2,2024-07-31T01:52:50+00:00
38,32,27,1,2024-07-31T02:53:29+00:00
38,32,28,3,2024-07-31T13:54:42+00:00
38,32,26,3,2024-07-31T00:58:35+00:00
38,32,31,0,2024-07-31T16:52:56+00:00
38,32,29,0,2024-07-31T03:54:05+00:00
38,32,30,1,2024-07-31T14:53:05+00:00
38,32,29,0,2024-07-30T22:57:24+00:00
41,21,14,5,2024-07-31T17:55:13+00:00
41,21,15,4,2024-07-31T15:50:27+00:00
41,21,17,2,2024-07-31T04:53:00+00:00
41,21,16,3,2024-07-31T03:52:25+00:00
41,21,13,6,2024-07-31T16:54:37+00:00
41,21,15,4,2024-07-31T14:49:49+00:00
41,21,19,0,2024-07-31T01:56:21+00:00
41,21,7,12,2024-07-31T10:56:59+00:00
41,21,17,2,2024-07-31T20:53:48+00:00
41,21,11,8,2024-07-31T07:57:17+00:00
41,21,18,1,2024-07-31T19:57:22+00:00
41,21,19,0,2024-07-31T00:53:42+00:00
41,21,10,9,2024-07-31T09:56:56+00:00
41,21,13,6,2024-07-31T12:58:35+00:00
41,21,18,1,2024-07-31T21:59:32+00:00
41,21,18,1,2024-07-31T22:55:08+00:00
41,21,16,3,2024-07-31T18:52:33+00:00
41,21,12,7,2024-07-31T11:57:50+00:00
41,21,14,5,2024-07-31T06:57:59+00:00
41,21,11,8,2024-07-31T08:55:41+00:00
41,21,18,1,2024-07-31T05:53:37+00:00
41,21,14,5,2024-07-31T13:49:57+00:00
41,21,16,3,2024-07-31T02:51:51+00:00
41,21,18,1,2024-07-30T22:50:01+00:00
48,32,31,1,2024-07-31T18:53:55+00:00
48,32,24,8,2024-07-31T09:58:31+00:00
48,32,28,4,2024-07-31T10:58:28+00:00
48,32,32,0,2024-07-31T13:51:01+00:00
48,32,32,0,2024-07-31T12:50:29+00:00
48,32,31,1,2024-07-31T22:58:27+00:00
48,32,30,2,2024-07-31T19:54:27+00:00
48,32,31,1,2024-07-31T02:54:15+00:00
48,32,27,5,2024-07-31T06:58:13+00:00
48,32,31,1,2024-07-31T20:55:07+00:00
48,32,31,1,2024-07-31T03:54:45+00:00
48,32,31,1,2024-07-31T14:54:38+00:00
48,32,32,0,2024-07-31T15:52:05+00:00
48,32,24,8,2024-07-31T08:57:48+00:00
48,32,31,1,2024-07-31T17:53:19+00:00
48,32,30,2,2024-07-31T01:53:39+00:00
48,32,31,1,2024-07-31T04:55:15+00:00
48,32,32,0,2024-07-31T05:57:24+00:00
48,32,26,6,2024-07-31T07:57:11+00:00
48,32,31,1,2024-07-31T11:58:48+00:00
48,32,31,1,2024-07-31T22:00:18+00:00
48,32,32,0,2024-07-31T16:52:41+00:00
48,32,27,5,2024-07-31T00:59:04+00:00
48,32,26,6,2024-07-30T22:57:37+00:00
52,21,19,2,2024-07-31T14:58:49+00:00
52,21,16,5,2024-07-31T21:52:35+00:00
52,21,16,5,2024-07-31T17:50:25+00:00
52,21,17,4,2024-07-31T16:49:54+00:00
52,21,14,7,2024-07-31T22:53:08+00:00
52,21,19,2,2024-07-31T13:58:20+00:00
52,21,16,5,2024-07-31T18:50:57+00:00
52,21,20,1,2024-07-31T12:58:00+00:00
52,21,15,6,2024-07-31T20:52:01+00:00
52,21,19,2,2024-07-31T15:49:16+00:00
52,21,15,6,2024-07-31T19:51:29+00:00
58,25,22,2,2024-07-31T13:58:42+00:00
58,25,23,1,2024-07-31T02:56:47+00:00
58,25,24,0,2024-07-31T07:57:20+00:00
58,25,21,3,2024-07-31T08:58:07+00:00
58,25,21,3,2024-07-31T05:57:29+00:00
58,25,24,0,2024-07-31T09:58:54+00:00
58,25,22,2,2024-07-31T10:58:37+00:00
58,25,21,3,2024-07-31T20:58:57+00:00
58,25,23,1,2024-07-31T04:55:14+00:00
58,25,20,4,2024-07-31T11:58:22+00:00
58,25,24,0,2024-07-31T19:56:57+00:00
58,25,19,5,2024-07-31T16:54:41+00:00
58,25,20,4,2024-07-31T15:58:51+00:00
58,25,19,5,2024-07-31T14:54:30+00:00
58,25,24,0,2024-07-31T22:58:59+00:00
58,25,24,0,2024-07-31T18:56:18+00:00
58,25,24,0,2024-07-31T17:55:36+00:00
58,25,23,1,2024-07-31T06:58:59+00:00
58,25,22,2,2024-07-31T12:51:11+00:00
58,25,24,0,2024-07-31T00:50:16+00:00
58,25,23,1,2024-07-31T03:54:40+00:00
58,25,24,0,2024-07-31T01:53:27+00:00
58,25,22,2,2024-07-31T21:58:20+00:00
58,25,22,2,2024-07-30T22:49:24+00:00
61,40,39,0,2024-07-31T22:54:33+00:00
61,40,10,29,2024-07-31T14:56:41+00:00
61,40,38,1,2024-07-31T17:58:14+00:00
61,40,30,8,2024-07-31T15:59:00+00:00
61,40,39,0,2024-07-31T21:51:57+00:00
61,40,35,3,2024-07-31T03:57:43+00:00
61,40,14,25,2024-07-31T07:56:49+00:00
61,40,39,0,2024-07-31T16:58:41+00:00
61,40,39,0,2024-07-31T18:49:59+00:00
61,40,25,13,2024-07-31T05:57:55+00:00
61,40,19,20,2024-07-31T06:58:37+00:00
61,40,14,25,2024-07-31T11:53:58+00:00
61,40,38,0,2024-07-31T00:54:28+00:00
61,40,17,22,2024-07-31T12:58:09+00:00
61,40,37,1,2024-07-31T01:56:30+00:00
61,40,38,1,2024-07-31T19:54:03+00:00
61,40,38,0,2024-07-31T02:57:11+00:00
61,40,38,1,2024-07-31T20:56:27+00:00
61,40,16,23,2024-07-31T10:58:40+00:00
61,40,27,11,2024-07-31T04:59:39+00:00
61,40,18,21,2024-07-31T08:51:45+00:00
61,40,20,19,2024-07-31T09:52:22+00:00
61,40,19,20,2024-07-31T13:55:41+00:00
61,40,34,4,2024-07-30T22:58:45+00:00
65,27,18,9,2024-07-31T07:53:52+00:00
65,27,24,3,2024-07-31T03:51:20+00:00
65,27,23,4,2024-07-31T00:58:05+00:00
65,27,14,13,2024-07-31T05:54:20+00:00
65,27,24,3,2024-07-30T22:50:13+00:00
65,27,17,10,2024-07-31T04:57:44+00:00
65,27,24,3,2024-07-31T02:50:47+00:00
65,27,15,12,2024-07-31T06:53:11+00:00
65,27,24,3,2024-07-31T01:50:14+00:00
67,22,12,10,2024-07-31T06:59:04+00:00
67,22,15,7,2024-07-31T19:57:29+00:00
67,22,14,8,2024-07-31T12:51:57+00:00
67,22,12,10,2024-07-31T13:57:49+00:00
67,22,18,4,2024-07-31T22:00:36+00:00
67,22,21,1,2024-07-31T22:51:58+00:00
67,22,15,7,2024-07-31T15:56:46+00:00
67,22,8,14,2024-07-31T09:59:04+00:00
67,22,15,7,2024-07-31T10:56:41+00:00
67,22,7,15,2024-07-31T07:57:21+00:00
67,22,20,2,2024-07-31T03:54:08+00:00
67,22,20,2,2024-07-31T00:51:04+00:00
67,22,20,2,2024-07-31T04:54:44+00:00
67,22,17,5,2024-07-31T11:54:47+00:00
67,22,17,5,2024-07-31T18:59:00+00:00
67,22,18,4,2024-07-31T16:57:16+00:00
67,22,19,3,2024-07-31T05:55:21+00:00
67,22,13,9,2024-07-31T14:56:02+00:00
67,22,16,6,2024-07-31T20:52:50+00:00
67,22,17,5,2024-07-31T17:58:52+00:00
67,22,4,18,2024-07-31T08:58:14+00:00
67,22,20,2,2024-07-31T01:57:37+00:00
67,22,20,2,2024-07-31T02:53:35+00:00
67,22,19,3,2024-07-30T22:49:44+00:00
69,18,16,1,2024-07-31T22:00:39+00:00
69,18,17,0,2024-07-31T13:55:59+00:00
69,18,16,1,2024-07-31T03:55:35+00:00
69,18,12,5,2024-07-31T08:57:15+00:00
69,18,16,1,2024-07-31T12:49:46+00:00
69,18,12,5,2024-07-31T20:52:47+00:00
69,18,8,9,2024-07-31T18:51:28+00:00
69,18,7,10,2024-07-31T06:58:12+00:00
69,18,5,12,2024-07-31T17:58:32+00:00
69,18,17,0,2024-07-31T01:54:27+00:00
69,18,16,1,2024-07-31T04:56:09+00:00
69,18,13,4,2024-07-31T19:52:13+00:00
69,18,10,7,2024-07-31T07:56:37+00:00
69,18,16,1,2024-07-31T14:58:43+00:00
69,18,15,2,2024-07-31T15:57:21+00:00
69,18,17,0,2024-07-31T00:57:47+00:00
69,18,17,0,2024-07-31T02:55:00+00:00
69,18,12,5,2024-07-31T09:57:58+00:00
69,18,17,0,2024-07-31T10:58:39+00:00
69,18,15,2,2024-07-31T11:49:10+00:00
69,18,16,1,2024-07-31T05:55:08+00:00
69,18,8,9,2024-07-31T16:55:18+00:00
69,18,16,1,2024-07-31T22:54:06+00:00
69,18,16,1,2024-07-30T22:56:41+00:00
73,16,7,9,2024-07-31T17:59:03+00:00
73,16,3,12,2024-07-31T22:52:08+00:00
73,16,2,14,2024-07-31T01:58:21+00:00
73,16,2,14,2024-07-31T06:52:57+00:00
73,16,10,6,2024-07-31T16:58:20+00:00
73,16,2,14,2024-07-31T00:52:08+00:00
73,16,0,15,2024-07-31T19:50:12+00:00
73,16,10,6,2024-07-31T11:54:36+00:00
73,16,0,16,2024-07-31T07:51:59+00:00
73,16,10,6,2024-07-31T09:53:17+00:00
73,16,11,5,2024-07-31T13:55:55+00:00
73,16,11,5,2024-07-31T14:56:36+00:00
73,16,1,14,2024-07-31T20:50:50+00:00
73,16,1,14,2024-07-31T18:49:38+00:00
73,16,0,16,2024-07-31T05:53:00+00:00
73,16,11,5,2024-07-31T12:55:17+00:00
73,16,13,3,2024-07-31T15:57:16+00:00
73,16,2,14,2024-07-31T02:58:55+00:00
73,16,9,7,2024-07-31T08:52:40+00:00
73,16,3,13,2024-07-31T04:52:51+00:00
73,16,1,14,2024-07-31T21:58:04+00:00
73,16,14,2,2024-07-31T10:53:57+00:00
73,16,3,13,2024-07-31T03:49:25+00:00
73,16,4,12,2024-07-30T22:51:08+00:00
78,17,4,12,2024-07-31T07:57:53+00:00
78,17,13,4,2024-07-31T03:55:10+00:00
78,17,1,16,2024-07-31T17:55:00+00:00
78,17,8,8,2024-07-31T05:50:18+00:00
78,17,2,14,2024-07-31T06:59:03+00:00
78,17,1,16,2024-07-31T21:51:20+00:00
78,17,1,16,2024-07-31T19:52:07+00:00
78,17,11,6,2024-07-31T01:58:47+00:00
78,17,4,13,2024-07-31T14:58:16+00:00
78,17,4,13,2024-07-31T12:54:12+00:00
78,17,9,7,2024-07-31T00:51:53+00:00
78,17,9,8,2024-07-31T15:58:17+00:00
78,17,10,7,2024-07-31T16:57:09+00:00
78,17,4,12,2024-07-31T09:54:21+00:00
78,17,11,6,2024-07-31T02:54:32+00:00
78,17,6,10,2024-07-31T08:52:28+00:00
78,17,3,13,2024-07-31T11:57:02+00:00
78,17,1,16,2024-07-31T18:53:45+00:00
78,17,3,14,2024-07-31T20:54:14+00:00
78,17,1,15,2024-07-31T10:58:59+00:00
78,17,5,12,2024-07-31T13:55:03+00:00
78,17,7,9,2024-07-31T22:50:52+00:00
78,17,10,7,2024-07-31T04:59:42+00:00
78,17,3,13,2024-07-30T22:54:44+00:00
79,20,7,13,2024-07-31T09:49:24+00:00
79,20,8,12,2024-07-31T22:58:44+00:00
79,20,4,16,2024-07-31T14:52:17+00:00
79,20,1,19,2024-07-31T20:57:14+00:00
79,20,0,20,2024-07-31T15:52:57+00:00
79,20,9,11,2024-07-31T05:57:01+00:00
79,20,2,18,2024-07-31T19:57:32+00:00
79,20,4,16,2024-07-31T18:58:06+00:00
79,20,6,14,2024-07-31T06:57:35+00:00
79,20,7,13,2024-07-31T11:56:25+00:00
79,20,8,12,2024-07-31T04:56:26+00:00
79,20,1,19,2024-07-31T17:56:07+00:00
79,20,6,14,2024-07-31T13:51:44+00:00
79,20,8,12,2024-07-31T01:54:45+00:00
79,20,5,15,2024-07-31T08:58:51+00:00
79,20,4,16,2024-07-31T07:58:14+00:00
79,20,8,12,2024-07-31T03:55:53+00:00
79,20,8,12,2024-07-31T00:58:16+00:00
79,20,3,17,2024-07-31T21:57:54+00:00
79,20,1,19,2024-07-31T16:53:40+00:00
79,20,6,14,2024-07-31T12:51:11+00:00
79,20,7,13,2024-07-31T10:50:00+00:00
79,20,8,12,2024-07-31T02:55:19+00:00
79,20,7,13,2024-07-30T22:57:04+00:00
80,23,1,22,2024-07-30T04:06:21+00:00
89,22,18,4,2024-07-31T05:59:00+00:00
89,22,11,11,2024-07-31T08:58:49+00:00
89,22,13,9,2024-07-31T01:57:18+00:00
89,22,5,16,2024-07-31T11:57:23+00:00
89,22,18,4,2024-07-31T04:59:26+00:00
89,22,8,13,2024-07-31T18:59:06+00:00
89,22,11,11,2024-07-31T16:58:41+00:00
89,22,7,15,2024-07-31T17:50:35+00:00
89,22,6,16,2024-07-31T10:55:10+00:00
89,22,15,7,2024-07-31T07:56:19+00:00
89,22,12,10,2024-07-31T09:59:00+00:00
89,22,17,5,2024-07-31T15:58:32+00:00
89,22,15,7,2024-07-31T00:58:54+00:00
89,22,7,14,2024-07-31T14:58:41+00:00
89,22,10,12,2024-07-31T13:58:22+00:00
89,22,11,10,2024-07-31T22:56:13+00:00
89,22,5,17,2024-07-31T12:54:27+00:00
89,22,10,12,2024-07-31T19:57:44+00:00
89,22,17,5,2024-07-31T03:48:33+00:00
89,22,17,5,2024-07-31T02:58:03+00:00
89,22,18,4,2024-07-31T06:56:33+00:00
89,22,4,18,2024-07-31T20:54:06+00:00
89,22,5,17,2024-07-31T22:00:28+00:00
89,22,15,7,2024-07-30T22:58:45+00:00
94,25,14,7,2024-07-31T22:56:14+00:00
94,25,22,2,2024-07-31T19:54:07+00:00
94,25,22,2,2024-07-31T17:58:25+00:00
94,25,19,5,2024-07-31T11:56:50+00:00
94,25,19,5,2024-07-31T05:54:18+00:00
94,25,23,1,2024-07-31T15:52:31+00:00
94,25,22,2,2024-07-31T03:52:56+00:00
94,25,23,1,2024-07-31T04:51:24+00:00
94,25,20,4,2024-07-31T16:57:17+00:00
94,25,19,5,2024-07-31T09:55:27+00:00
94,25,19,5,2024-07-31T06:55:18+00:00
94,25,16,6,2024-07-31T21:55:31+00:00
94,25,20,3,2024-07-31T20:54:47+00:00
94,25,17,7,2024-07-31T12:58:12+00:00
94,25,21,3,2024-07-31T00:58:20+00:00
94,25,21,3,2024-07-31T14:56:23+00:00
94,25,23,1,2024-07-31T02:50:21+00:00
94,25,18,6,2024-07-31T13:58:16+00:00
94,25,22,2,2024-07-31T07:53:50+00:00
94,25,19,5,2024-07-31T01:58:08+00:00
94,25,20,4,2024-07-31T08:54:38+00:00
94,25,20,4,2024-07-31T10:56:09+00:00
94,25,21,3,2024-07-31T18:53:13+00:00
94,25,23,1,2024-07-30T22:57:07+00:00
102,19,0,19,2024-07-31T01:57:53+00:00
102,19,0,19,2024-07-31T00:49:36+00:00
102,19,12,7,2024-07-31T20:57:32+00:00
102,19,14,5,2024-07-31T12:57:41+00:00
102,19,16,3,2024-07-31T17:55:53+00:00
102,19,0,19,2024-07-31T02:58:28+00:00
102,19,14,5,2024-07-31T19:57:08+00:00
102,19,13,6,2024-07-31T15:57:01+00:00
102,19,14,5,2024-07-31T10:56:23+00:00
102,19,7,12,2024-07-31T22:00:35+00:00
102,19,13,6,2024-07-31T08:54:55+00:00
102,19,15,4,2024-07-31T18:56:15+00:00
102,19,11,8,2024-07-31T13:57:56+00:00
102,19,10,9,2024-07-31T14:57:16+00:00
102,19,2,17,2024-07-31T03:51:31+00:00
102,19,16,3,2024-07-31T16:57:39+00:00
102,19,9,10,2024-07-31T06:57:39+00:00
102,19,16,3,2024-07-31T09:57:47+00:00
102,19,3,16,2024-07-31T22:58:45+00:00
102,19,3,16,2024-07-31T05:52:46+00:00
102,19,11,8,2024-07-31T07:54:14+00:00
102,19,17,2,2024-07-31T11:57:01+00:00
102,19,3,16,2024-07-31T04:52:06+00:00
102,19,0,19,2024-07-30T22:58:31+00:00
104,18,8,10,2024-07-31T19:49:12+00:00
104,18,8,10,2024-07-31T06:51:55+00:00
104,18,7,11,2024-07-31T08:53:06+00:00
104,18,7,11,2024-07-31T07:56:24+00:00
104,18,8,10,2024-07-31T09:53:35+00:00
104,18,7,11,2024-07-31T00:51:44+00:00
104,18,8,10,2024-07-31T12:55:18+00:00
104,18,6,12,2024-07-31T10:54:11+00:00
104,18,6,12,2024-07-31T05:51:21+00:00
104,18,13,5,2024-07-31T16:58:34+00:00
104,18,6,12,2024-07-31T04:50:50+00:00
104,18,10,8,2024-07-31T14:56:26+00:00
104,18,6,12,2024-07-31T22:00:25+00:00
104,18,8,10,2024-07-31T11:54:44+00:00
104,18,9,9,2024-07-31T18:58:45+00:00
104,18,6,12,2024-07-31T20:49:44+00:00
104,18,12,6,2024-07-31T17:58:13+00:00
104,18,11,7,2024-07-31T13:55:54+00:00
104,18,7,11,2024-07-31T01:49:14+00:00
104,18,6,12,2024-07-31T03:50:17+00:00
104,18,6,12,2024-07-31T22:50:52+00:00
104,18,6,12,2024-07-31T02:49:45+00:00
104,18,10,8,2024-07-31T15:57:00+00:00
104,18,7,11,2024-07-30T22:50:41+00:00
108,20,15,5,2024-07-31T05:56:05+00:00
108,20,17,3,2024-07-31T10:49:13+00:00
108,20,19,1,2024-07-31T17:54:23+00:00
108,20,18,2,2024-07-31T03:54:55+00:00
