number,bike_stands,available_bike_stands,available_bikes,last_update
155,20,10,10,2024-08-01T08:54:55+00:00
155,20,8,12,2024-08-01T11:57:02+00:00
155,20,12,8,2024-08-01T13:58:31+00:00
155,20,13,7,2024-08-01T15:53:02+00:00
155,20,15,5,2024-08-01T14:58:41+00:00
155,20,6,14,2024-08-01T03:51:35+00:00
155,20,10,10,2024-08-01T09:55:51+00:00
155,20,4,16,2024-08-01T05:58:42+00:00
155,20,12,8,2024-08-01T20:55:17+00:00
156,18,1,16,2024-08-01T00:52:32+00:00
156,18,5,13,2024-08-01T16:52:07+00:00
156,18,7,11,2024-08-01T21:57:52+00:00
156,18,5,12,2024-08-01T08:55:44+00:00
156,18,7,11,2024-08-01T11:49:06+00:00
156,18,8,10,2024-08-01T12:49:41+00:00
156,18,2,15,2024-08-01T07:55:00+00:00
156,18,5,12,2024-08-01T04:53:09+00:00
156,18,7,11,2024-08-01T14:54:09+00:00
156,18,5,12,2024-08-01T06:58:41+00:00
156,18,1,16,2024-08-01T01:51:15+00:00
156,18,1,16,2024-08-01T02:51:53+00:00
156,18,4,14,2024-08-01T20:54:36+00:00
156,18,8,10,2024-08-01T13:50:18+00:00
156,18,5,12,2024-08-01T05:53:44+00:00
156,18,4,14,2024-08-01T19:54:02+00:00
156,18,5,13,2024-08-01T18:58:53+00:00
156,18,6,12,2024-08-01T17:52:51+00:00
156,18,7,11,2024-08-01T22:55:53+00:00
156,18,6,12,2024-08-01T15:53:56+00:00
156,18,6,11,2024-08-01T03:52:37+00:00
156,18,3,14,2024-08-01T09:56:18+00:00
156,18,7,11,2024-08-01T10:58:37+00:00
162,17,11,6,2024-08-01T13:50:46+00:00
162,17,4,13,2024-08-01T03:56:14+00:00
162,17,9,8,2024-08-01T17:53:30+00:00
162,17,4,13,2024-08-01T02:55:36+00:00
162,17,6,11,2024-08-01T15:52:05+00:00
162,17,5,12,2024-08-01T05:55:36+00:00
162,17,4,13,2024-08-01T01:55:02+00:00
162,17,8,9,2024-08-01T11:49:21+00:00
162,17,8,9,2024-08-01T16:52:48+00:00
162,17,7,10,2024-08-01T20:55:28+00:00
162,17,9,8,2024-08-01T09:58:11+00:00
162,17,4,13,2024-08-01T00:51:23+00:00
162,17,9,8,2024-08-01T12:50:01+00:00
162,17,9,8,2024-08-01T08:57:31+00:00
162,17,5,12,2024-08-01T06:56:10+00:00
162,17,11,6,2024-08-01T14:51:21+00:00
162,17,6,11,2024-08-01T22:58:30+00:00
162,17,10,7,2024-08-01T10:58:49+00:00
162,17,7,10,2024-08-01T07:58:54+00:00
162,17,7,10,2024-08-01T21:59:26+00:00
162,17,4,13,2024-08-01T04:54:58+00:00
162,17,9,8,2024-08-01T18:57:24+00:00
162,17,9,8,2024-08-01T19:54:51+00:00
167,18,0,16,2024-08-01T21:54:58+00:00
167,18,2,15,2024-08-01T17:56:03+00:00
167,18,10,7,2024-08-01T13:49:53+00:00
167,18,1,16,2024-08-01T19:55:46+00:00
167,18,0,17,2024-08-01T01:52:17+00:00
167,18,13,4,2024-08-01T12:49:18+00:00
167,18,1,16,2024-08-01T03:53:29+00:00
167,18,3,14,2024-08-01T16:57:45+00:00
167,18,0,17,2024-08-01T00:55:41+00:00
167,18,15,2,2024-08-01T08:56:51+00:00
167,18,0,17,2024-08-01T02:52:49+00:00
167,18,4,13,2024-08-01T06:57:50+00:00
167,18,9,8,2024-08-01T15:51:12+00:00
167,18,10,7,2024-08-01T14:50:32+00:00
167,18,13,4,2024-08-01T10:58:06+00:00
167,18,0,16,2024-08-01T22:55:34+00:00
167,18,2,14,2024-08-01T20:54:24+00:00
167,18,2,15,2024-08-01T05:54:39+00:00
167,18,1,16,2024-08-01T04:54:04+00:00
167,18,14,3,2024-08-01T09:57:30+00:00
167,18,12,5,2024-08-01T11:58:40+00:00
167,18,11,6,2024-08-01T07:56:06+00:00
167,18,1,16,2024-08-01T18:58:07+00:00
168,20,8,3,2024-08-01T06:56:24+00:00
168,20,18,2,2024-08-01T01:52:53+00:00
168,20,4,7,2024-08-01T22:54:59+00:00
168,20,10,1,2024-08-01T16:51:28+00:00
168,20,10,1,2024-08-01T08:58:53+00:00
168,20,9,2,2024-08-01T18:52:47+00:00
168,20,10,1,2024-08-01T11:58:46+00:00
168,20,18,2,2024-08-01T03:53:58+00:00
168,20,10,1,2024-08-01T17:52:06+00:00
168,20,10,1,2024-08-01T07:58:15+00:00
168,20,9,2,2024-08-01T09:57:40+00:00
168,20,18,2,2024-08-01T02:53:24+00:00
168,20,9,2,2024-08-01T19:53:20+00:00
168,20,4,7,2024-08-01T05:55:07+00:00
168,20,6,5,2024-08-01T20:53:52+00:00
168,20,18,2,2024-08-01T00:56:12+00:00
168,20,10,1,2024-08-01T12:49:12+00:00
168,20,4,7,2024-08-01T21:54:47+00:00
168,20,10,1,2024-08-01T15:50:56+00:00
168,20,10,1,2024-08-01T10:58:14+00:00
168,20,10,1,2024-08-01T14:50:16+00:00
168,20,19,1,2024-08-01T04:54:29+00:00
168,20,10,1,2024-08-01T13:49:45+00:00
172,20,17,3,2024-08-01T04:50:45+00:00
172,20,20,0,2024-08-01T12:55:20+00:00
172,20,18,2,2024-08-01T06:51:58+00:00
172,20,13,7,2024-08-01T22:51:09+00:00
172,20,17,3,2024-08-01T03:50:14+00:00
172,20,19,1,2024-08-01T05:51:20+00:00
172,20,20,0,2024-08-01T17:58:20+00:00
172,20,20,0,2024-08-01T10:54:14+00:00
172,20,16,4,2024-08-01T19:49:26+00:00
172,20,20,0,2024-08-01T11:54:47+00:00
172,20,19,1,2024-08-01T08:53:08+00:00
172,20,20,0,2024-08-01T16:57:43+00:00
172,20,20,0,2024-08-01T13:56:53+00:00
172,20,16,4,2024-08-01T01:57:22+00:00
172,20,16,4,2024-08-01T00:51:13+00:00
172,20,20,0,2024-08-01T15:57:06+00:00
172,20,20,0,2024-08-01T07:52:34+00:00
172,20,14,6,2024-08-01T20:50:00+00:00
172,20,13,7,2024-08-01T22:00:39+00:00
172,20,20,0,2024-08-01T09:54:15+00:00
172,20,16,4,2024-08-01T02:49:37+00:00
172,20,17,3,2024-08-01T18:58:57+00:00
172,20,20,0,2024-08-01T14:56:28+00:00
174,19,1,17,2024-08-01T02:53:57+00:00
174,19,1,17,2024-08-01T06:56:12+00:00
174,19,1,17,2024-08-01T00:55:38+00:00
174,19,1,17,2024-08-01T03:54:29+00:00
174,19,2,16,2024-08-01T07:56:50+00:00
174,19,0,18,2024-08-01T22:55:55+00:00
174,19,2,16,2024-08-01T11:59:05+00:00
174,19,2,16,2024-08-01T10:58:26+00:00
174,19,2,16,2024-08-01T12:49:39+00:00
174,19,0,18,2024-08-01T20:54:44+00:00
174,19,2,16,2024-08-01T14:50:47+00:00
174,19,1,17,2024-08-01T01:53:24+00:00
174,19,0,18,2024-08-01T05:55:37+00:00
174,19,2,16,2024-08-01T13:50:14+00:00
174,19,0,18,2024-08-01T21:55:22+00:00
174,19,0,18,2024-08-01T17:52:44+00:00
174,19,0,18,2024-08-01T19:54:05+00:00
174,19,0,18,2024-08-01T18:53:26+00:00
174,19,3,15,2024-08-01T15:54:28+00:00
174,19,0,18,2024-08-01T16:52:08+00:00
174,19,1,17,2024-08-01T04:55:00+00:00
174,19,2,16,2024-08-01T08:57:24+00:00
174,19,2,16,2024-08-01T09:57:54+00:00
179,17,8,9,2024-08-01T22:58:05+00:00
179,17,12,5,2024-08-01T14:52:02+00:00
179,17,14,3,2024-08-01T01:53:43+00:00
179,17,13,2,2024-08-01T03:56:03+00:00
179,17,13,2,2024-08-01T06:56:36+00:00
179,17,12,3,2024-08-01T10:58:55+00:00
179,17,14,3,2024-08-01T02:54:17+00:00
179,17,12,5,2024-08-01T12:50:50+00:00
179,17,13,2,2024-08-01T05:56:03+00:00
179,17,9,8,2024-08-01T18:55:44+00:00
179,17,14,3,2024-08-01T00:57:29+00:00
179,17,8,9,2024-08-01T20:56:55+00:00
179,17,12,5,2024-08-01T13:51:02+00:00
179,17,11,6,2024-08-01T16:54:30+00:00
179,17,10,7,2024-08-01T17:55:05+00:00
179,17,11,3,2024-08-01T11:53:02+00:00
179,17,13,2,2024-08-01T04:55:30+00:00
179,17,8,9,2024-08-01T21:57:29+00:00
179,17,13,2,2024-08-01T08:57:44+00:00
179,17,13,2,2024-08-01T07:57:10+00:00
179,17,9,8,2024-08-01T19:56:19+00:00
179,17,12,5,2024-08-01T15:53:29+00:00
179,17,13,2,2024-08-01T09:58:40+00:00
183,18,8,10,2024-08-01T16:57:44+00:00
183,18,5,13,2024-08-01T08:52:16+00:00
183,18,6,12,2024-08-01T10:53:31+00:00
183,18,3,15,2024-08-01T06:51:04+00:00
183,18,11,7,2024-08-01T20:49:45+00:00
183,18,1,17,2024-08-01T12:54:43+00:00
183,18,0,18,2024-08-01T05:00:03+00:00
183,18,0,18,2024-08-01T11:54:08+00:00
183,18,12,6,2024-08-01T19:49:08+00:00
183,18,5,13,2024-08-01T09:52:50+00:00
183,18,3,15,2024-08-01T01:58:26+00:00
183,18,5,13,2024-08-01T22:00:26+00:00
183,18,9,9,2024-08-01T17:58:54+00:00
183,18,3,15,2024-08-01T02:58:56+00:00
183,18,0,18,2024-08-01T00:56:25+00:00
183,18,5,13,2024-08-01T07:51:41+00:00
183,18,4,14,2024-08-01T15:56:39+00:00
183,18,11,7,2024-08-01T18:58:35+00:00
183,18,2,16,2024-08-01T13:55:18+00:00
183,18,4,14,2024-08-01T14:56:02+00:00
183,18,0,18,2024-08-01T03:59:43+00:00
183,18,0,18,2024-08-01T05:50:29+00:00
183,18,0,18,2024-08-01T22:50:55+00:00
186,18,18,0,2024-08-01T22:55:32+00:00
186,18,18,0,2024-08-01T18:53:05+00:00
186,18,18,0,2024-08-01T15:51:19+00:00
186,18,18,0,2024-08-01T03:54:18+00:00
186,18,18,0,2024-08-01T21:54:55+00:00
186,18,18,0,2024-08-01T10:58:26+00:00
186,18,18,0,2024-08-01T16:51:55+00:00
186,18,18,0,2024-08-01T13:50:08+00:00
186,18,18,0,2024-08-01T01:53:05+00:00
186,18,18,0,2024-08-01T19:53:43+00:00
186,18,18,0,2024-08-01T06:56:03+00:00
186,18,18,0,2024-08-01T14:50:45+00:00
186,18,18,0,2024-08-01T11:59:03+00:00
186,18,18,0,2024-08-01T09:57:51+00:00
186,18,18,0,2024-08-01T00:56:21+00:00
186,18,18,0,2024-08-01T08:57:12+00:00
186,18,18,0,2024-08-01T12:49:33+00:00
186,18,18,0,2024-08-01T20:54:21+00:00
186,18,18,0,2024-08-01T17:52:31+00:00
186,18,18,0,2024-08-01T04:54:52+00:00
186,18,18,0,2024-08-01T07:56:37+00:00
186,18,18,0,2024-08-01T02:53:39+00:00
186,18,18,0,2024-08-01T05:55:25+00:00
191,18,5,12,2024-08-01T11:52:15+00:00
191,18,0,17,2024-08-01T01:56:25+00:00
191,18,0,17,2024-08-01T05:58:39+00:00
191,18,1,16,2024-08-01T06:49:11+00:00
191,18,0,16,2024-08-01T21:58:31+00:00
191,18,4,13,2024-08-01T09:50:58+00:00
191,18,2,15,2024-08-01T18:56:39+00:00
191,18,0,17,2024-08-01T02:56:57+00:00
191,18,4,13,2024-08-01T16:55:24+00:00
191,18,5,12,2024-08-01T10:52:12+00:00
191,18,0,17,2024-08-01T03:57:33+00:00
191,18,4,13,2024-08-01T14:54:05+00:00
191,18,3,14,2024-08-01T13:53:29+00:00
191,18,4,13,2024-08-01T15:54:42+00:00
191,18,0,17,2024-08-01T00:49:01+00:00
191,18,2,15,2024-08-01T19:57:15+00:00
191,18,2,15,2024-08-01T17:58:00+00:00
191,18,1,15,2024-08-01T22:52:15+00:00
191,18,1,16,2024-08-01T08:50:19+00:00
191,18,0,17,2024-08-01T07:49:45+00:00
191,18,0,17,2024-08-01T04:58:04+00:00
191,18,3,14,2024-08-01T12:52:52+00:00
191,18,2,15,2024-08-01T20:57:48+00:00
192,20,8,12,2024-08-01T00:50:28+00:00
192,20,9,11,2024-08-01T07:50:49+00:00
192,20,8,12,2024-08-01T02:58:06+00:00
192,20,9,11,2024-08-01T06:50:16+00:00
192,20,8,12,2024-08-01T05:49:40+00:00
192,20,8,12,2024-08-01T19:50:17+00:00
192,20,9,11,2024-08-01T12:53:41+00:00
192,20,8,12,2024-08-01T08:51:22+00:00
192,20,9,11,2024-08-01T10:52:35+00:00
192,20,10,10,2024-08-01T20:50:56+00:00
192,20,8,12,2024-08-01T22:58:17+00:00
192,20,9,11,2024-08-01T11:53:08+00:00
192,20,8,12,2024-08-01T17:49:08+00:00
192,20,8,12,2024-08-01T01:57:31+00:00
192,20,8,12,2024-08-01T14:54:57+00:00
192,20,10,10,2024-08-01T21:51:30+00:00
192,20,8,12,2024-08-01T09:51:58+00:00
192,20,8,12,2024-08-01T04:59:12+00:00
192,20,8,12,2024-08-01T18:49:41+00:00
192,20,11,9,2024-08-01T13:54:21+00:00
192,20,7,13,2024-08-01T15:55:30+00:00
192,20,4,16,2024-08-01T16:58:35+00:00
192,20,8,12,2024-08-01T03:58:39+00:00
201,18,1,17,2024-08-01T19:52:58+00:00
201,18,2,16,2024-08-01T02:50:41+00:00
201,18,2,16,2024-08-01T04:51:58+00:00
201,18,2,16,2024-08-01T22:54:58+00:00
201,18,10,8,2024-08-01T10:57:38+00:00
201,18,1,17,2024-08-01T00:56:32+00:00
201,18,15,3,2024-08-01T07:56:18+00:00
201,18,6,12,2024-08-01T16:50:37+00:00
201,18,1,17,2024-08-01T20:53:39+00:00
201,18,4,14,2024-08-01T17:51:26+00:00
201,18,2,16,2024-08-01T18:52:15+00:00
201,18,11,7,2024-08-01T09:55:58+00:00
201,18,2,16,2024-08-01T21:54:18+00:00
201,18,11,7,2024-08-01T12:58:13+00:00
201,18,9,9,2024-08-01T08:55:16+00:00
201,18,7,11,2024-08-01T15:54:42+00:00
201,18,9,9,2024-08-01T11:57:28+00:00
201,18,2,16,2024-08-01T01:50:06+00:00
201,18,3,15,2024-08-01T03:51:21+00:00
201,18,4,14,2024-08-01T06:53:48+00:00
201,18,11,7,2024-08-01T13:58:49+00:00
201,18,3,15,2024-08-01T05:56:25+00:00
201,18,9,9,2024-08-01T14:49:20+00:00
202,17,3,13,2024-08-01T05:49:06+00:00
202,17,3,13,2024-08-01T00:54:30+00:00
202,17,12,4,2024-08-01T22:56:13+00:00
202,17,12,4,2024-08-01T21:55:39+00:00
202,17,3,13,2024-08-01T03:58:03+00:00
202,17,10,6,2024-08-01T13:53:55+00:00
202,17,3,13,2024-08-01T01:56:54+00:00
202,17,3,13,2024-08-01T02:57:30+00:00
202,17,12,4,2024-08-01T18:56:47+00:00
202,17,12,4,2024-08-01T19:54:23+00:00
202,17,12,4,2024-08-01T16:55:39+00:00
202,17,3,13,2024-08-01T04:58:37+00:00
202,17,8,8,2024-08-01T10:58:53+00:00
202,17,12,4,2024-08-01T20:54:57+00:00
202,17,10,6,2024-08-01T14:54:29+00:00
202,17,8,8,2024-08-01T09:51:32+00:00
202,17,5,10,2024-08-01T07:50:20+00:00
202,17,11,5,2024-08-01T11:49:37+00:00
202,17,12,4,2024-08-01T15:55:05+00:00
202,17,12,4,2024-08-01T17:56:13+00:00
202,17,3,12,2024-08-01T06:49:42+00:00
202,17,5,10,2024-08-01T08:50:54+00:00
202,17,11,5,2024-08-01T12:50:48+00:00
204,18,3,14,2024-08-01T05:51:28+00:00
204,18,5,12,2024-08-01T22:58:22+00:00
204,18,14,3,2024-08-01T19:50:40+00:00
204,18,11,6,2024-08-01T13:56:50+00:00
204,18,1,16,2024-08-01T02:49:49+00:00
204,18,13,4,2024-08-01T12:56:07+00:00
204,18,1,16,2024-08-01T01:49:18+00:00
204,18,12,5,2024-08-01T08:53:34+00:00
204,18,13,4,2024-08-01T14:57:26+00:00
204,18,7,10,2024-08-01T20:51:16+00:00
204,18,16,1,2024-08-01T18:50:02+00:00
204,18,7,10,2024-08-01T21:51:51+00:00
204,18,12,5,2024-08-01T11:55:25+00:00
204,18,13,4,2024-08-01T10:54:52+00:00
204,18,13,4,2024-08-01T09:54:12+00:00
204,18,4,13,2024-08-01T06:52:04+00:00
204,18,1,16,2024-08-01T00:53:12+00:00
204,18,12,5,2024-08-01T17:57:54+00:00
204,18,3,14,2024-08-01T03:58:48+00:00
204,18,3,14,2024-08-01T04:50:57+00:00
204,18,11,6,2024-08-01T15:58:08+00:00
204,18,13,4,2024-08-01T16:58:48+00:00
204,18,8,9,2024-08-01T07:52:54+00:00
210,18,7,11,2024-08-01T11:53:09+00:00
210,18,8,10,2024-08-01T18:57:27+00:00
210,18,8,10,2024-08-01T16:56:10+00:00
210,18,8,10,2024-08-01T19:58:02+00:00
210,18,11,7,2024-08-01T02:57:46+00:00
210,18,7,11,2024-08-01T12:53:44+00:00
210,18,8,10,2024-08-01T15:55:35+00:00
210,18,8,10,2024-08-01T22:58:59+00:00
210,18,11,7,2024-08-01T00:50:43+00:00
210,18,8,10,2024-08-01T09:51:59+00:00
210,18,11,7,2024-08-01T01:57:12+00:00
210,18,11,7,2024-08-01T03:58:21+00:00
210,18,8,10,2024-08-01T13:54:23+00:00
210,18,8,10,2024-08-01T14:54:57+00:00
210,18,8,10,2024-08-01T10:52:33+00:00
210,18,8,10,2024-08-01T08:51:25+00:00
210,18,12,6,2024-08-01T05:49:27+00:00
210,18,8,10,2024-08-01T17:56:49+00:00
210,18,14,4,2024-08-01T07:50:42+00:00
210,18,11,7,2024-08-01T04:58:56+00:00
210,18,8,10,2024-08-01T21:59:11+00:00
210,18,8,10,2024-08-01T20:58:36+00:00
210,18,14,4,2024-08-01T06:56:07+00:00
211,18,12,6,2024-08-01T13:52:01+00:00
211,18,11,7,2024-08-01T12:51:28+00:00
211,18,14,4,2024-08-01T21:56:30+00:00
211,18,11,7,2024-08-01T00:58:58+00:00
211,18,11,7,2024-08-01T03:56:51+00:00
211,18,14,4,2024-08-01T19:55:23+00:00
211,18,13,5,2024-08-01T20:59:02+00:00
211,18,15,3,2024-08-01T16:53:42+00:00
211,18,11,7,2024-08-01T02:56:21+00:00
211,18,11,7,2024-08-01T06:58:24+00:00
211,18,11,7,2024-08-01T09:59:58+00:00
211,18,11,7,2024-08-01T04:57:22+00:00
211,18,15,3,2024-08-01T17:54:17+00:00
211,18,14,4,2024-08-01T22:57:00+00:00
211,18,11,7,2024-08-01T11:50:57+00:00
211,18,10,8,2024-08-01T10:50:24+00:00
211,18,10,8,2024-08-01T07:58:55+00:00
211,18,14,4,2024-08-01T18:54:48+00:00
211,18,13,5,2024-08-01T14:52:33+00:00
211,18,11,7,2024-08-01T01:55:48+00:00
211,18,14,4,2024-08-01T15:53:09+00:00
211,18,10,8,2024-08-01T08:49:20+00:00
211,18,11,7,2024-08-01T05:57:53+00:00
213,17,17,0,2024-08-01T05:53:12+00:00
213,17,17,0,2024-08-01T15:58:55+00:00
213,17,17,0,2024-08-01T22:52:54+00:00
213,17,17,0,2024-08-01T17:49:57+00:00
213,17,17,0,2024-08-01T18:50:34+00:00
213,17,16,1,2024-08-01T12:57:09+00:00
213,17,17,0,2024-08-01T07:54:09+00:00
213,17,17,0,2024-08-01T16:49:23+00:00
213,17,17,0,2024-08-01T14:58:19+00:00
213,17,17,0,2024-08-01T13:57:46+00:00
213,17,17,0,2024-08-01T21:52:19+00:00
213,17,15,2,2024-08-01T04:52:32+00:00
213,17,14,3,2024-08-01T03:55:35+00:00
213,17,17,0,2024-08-01T19:51:09+00:00
213,17,14,3,2024-08-01T02:50:48+00:00
213,17,17,0,2024-08-01T10:55:56+00:00
213,17,17,0,2024-08-01T11:56:30+00:00
213,17,17,0,2024-08-01T08:54:44+00:00
213,17,14,3,2024-08-01T01:50:11+00:00
213,17,17,0,2024-08-01T00:53:42+00:00
213,17,15,2,2024-08-01T06:55:38+00:00
213,17,17,0,2024-08-01T09:55:22+00:00
213,17,17,0,2024-08-01T20:58:37+00:00
214,17,17,0,2024-08-01T00:52:29+00:00
214,17,17,0,2024-08-01T15:56:51+00:00
214,17,16,1,2024-08-01T07:52:30+00:00
214,17,17,0,2024-08-01T18:58:28+00:00
214,17,17,0,2024-08-01T10:54:09+00:00
214,17,17,0,2024-08-01T04:50:54+00:00
214,17,17,0,2024-08-01T01:49:15+00:00
214,17,17,0,2024-08-01T08:53:03+00:00
214,17,17,0,2024-08-01T20:49:27+00:00
214,17,17,0,2024-08-01T03:50:22+00:00
214,17,17,0,2024-08-01T09:53:37+00:00
214,17,17,0,2024-08-01T05:51:26+00:00
214,17,17,0,2024-08-01T11:54:42+00:00
214,17,17,0,2024-08-01T12:55:14+00:00
214,17,17,0,2024-08-01T19:59:00+00:00
214,17,17,0,2024-08-01T16:57:22+00:00
214,17,17,0,2024-08-01T17:57:54+00:00
214,17,17,0,2024-08-01T02:49:47+00:00
214,17,17,0,2024-08-01T06:51:59+00:00
214,17,17,0,2024-08-01T22:50:31+00:00
214,17,17,0,2024-08-01T13:55:46+00:00
214,17,17,0,2024-08-01T14:56:19+00:00
214,17,17,0,2024-08-01T22:00:05+00:00
219,18,6,12,2024-08-01T11:55:41+00:00
219,18,0,18,2024-08-01T05:56:24+00:00
219,18,0,18,2024-08-01T03:55:20+00:00
219,18,0,18,2024-08-01T14:58:02+00:00
219,18,6,12,2024-08-01T08:58:16+00:00
219,18,0,18,2024-08-01T04:55:51+00:00
219,18,1,17,2024-08-01T22:58:57+00:00
219,18,2,16,2024-08-01T06:58:33+00:00
219,18,0,18,2024-08-01T02:54:45+00:00
219,18,2,16,2024-08-01T12:56:17+00:00
219,18,2,16,2024-08-01T15:58:38+00:00
219,18,1,17,2024-08-01T21:58:23+00:00
219,18,6,12,2024-08-01T10:49:18+00:00
219,18,0,18,2024-08-01T13:53:30+00:00
219,18,4,14,2024-08-01T18:56:38+00:00
219,18,5,13,2024-08-01T19:57:13+00:00
219,18,7,11,2024-08-01T09:58:51+00:00
219,18,0,18,2024-08-01T01:54:13+00:00
219,18,0,18,2024-08-01T00:56:56+00:00
219,18,0,18,2024-08-01T16:52:23+00:00
219,18,2,16,2024-08-01T20:57:49+00:00
219,18,4,14,2024-08-01T07:57:37+00:00
219,18,2,16,2024-08-01T17:56:00+00:00
221,20,1,19,2024-08-01T19:56:20+00:00
221,20,2,18,2024-08-01T02:56:26+00:00
221,20,3,17,2024-08-01T14:53:24+00:00
221,20,1,19,2024-08-01T18:55:46+00:00
221,20,2,18,2024-08-01T17:55:10+00:00
221,20,2,18,2024-08-01T00:49:16+00:00
221,20,1,19,2024-08-01T07:49:10+00:00
221,20,1,19,2024-08-01T05:58:07+00:00
221,20,1,19,2024-08-01T20:56:55+00:00
221,20,2,18,2024-08-01T16:54:34+00:00
221,20,1,19,2024-08-01T06:58:41+00:00
221,20,1,19,2024-08-01T22:58:03+00:00
221,20,3,17,2024-08-01T09:50:24+00:00
221,20,4,16,2024-08-01T12:52:14+00:00
221,20,2,18,2024-08-01T03:57:00+00:00
221,20,2,18,2024-08-01T04:57:32+00:00
221,20,3,17,2024-08-01T10:50:58+00:00
221,20,4,16,2024-08-01T13:52:48+00:00
221,20,2,18,2024-08-01T08:49:45+00:00
221,20,3,17,2024-08-01T11:51:32+00:00
221,20,3,17,2024-08-01T15:53:58+00:00
221,20,1,19,2024-08-01T21:57:29+00:00
221,20,2,18,2024-08-01T01:55:53+00:00
222,20,15,4,2024-08-01T05:57:29+00:00
222,20,16,3,2024-08-01T04:58:42+00:00
222,20,11,7,2024-08-01T12:57:36+00:00
222,20,14,4,2024-08-01T13:58:24+00:00
222,20,13,5,2024-08-01T20:58:54+00:00
222,20,17,1,2024-08-01T17:57:55+00:00
222,20,17,1,2024-08-01T14:58:53+00:00
222,20,3,16,2024-08-01T08:55:22+00:00
222,20,19,0,2024-08-01T16:55:51+00:00
222,20,4,15,2024-08-01T07:58:45+00:00
222,20,16,2,2024-08-01T15:58:53+00:00
222,20,17,2,2024-08-01T03:58:46+00:00
222,20,14,4,2024-08-01T22:49:21+00:00
222,20,17,2,2024-08-01T02:49:53+00:00
222,20,13,5,2024-08-01T21:59:53+00:00
222,20,17,2,2024-08-01T01:49:19+00:00
222,20,7,12,2024-08-01T10:55:54+00:00
222,20,11,8,2024-08-01T06:53:45+00:00
222,20,13,5,2024-08-01T18:27:50+00:00
222,20,7,11,2024-08-01T19:57:56+00:00
222,20,7,12,2024-08-01T10:00:01+00:00
222,20,17,2,2024-08-01T00:53:32+00:00
222,20,8,10,2024-08-01T11:56:50+00:00
225,20,14,6,2024-08-01T18:50:44+00:00
225,20,16,4,2024-08-01T00:53:25+00:00
225,20,6,14,2024-08-01T08:54:53+00:00
225,20,15,5,2024-08-01T20:51:51+00:00
225,20,14,6,2024-08-01T19:51:15+00:00
225,20,8,12,2024-08-01T16:49:18+00:00
225,20,11,9,2024-08-01T17:58:59+00:00
225,20,4,16,2024-08-01T11:56:29+00:00
225,20,16,4,2024-08-01T03:51:50+00:00
225,20,16,4,2024-08-01T21:52:23+00:00
225,20,4,16,2024-08-01T10:55:58+00:00
225,20,16,4,2024-08-01T02:51:17+00:00
225,20,4,16,2024-08-01T12:57:00+00:00
225,20,16,4,2024-08-01T04:52:21+00:00
225,20,17,3,2024-08-01T05:52:58+00:00
225,20,6,14,2024-08-01T13:57:34+00:00
225,20,0,20,2024-08-01T07:54:14+00:00
225,20,15,5,2024-08-01T22:52:56+00:00
225,20,8,12,2024-08-01T14:58:11+00:00
225,20,14,6,2024-08-01T06:53:37+00:00
225,20,16,4,2024-08-01T01:50:46+00:00
225,20,5,15,2024-08-01T09:55:26+00:00
225,20,8,12,2024-08-01T15:59:03+00:00
227,32,29,3,2024-08-01T16:52:05+00:00
227,32,22,10,2024-08-01T07:55:35+00:00
227,32,31,1,2024-08-01T19:52:50+00:00
227,32,32,0,2024-08-01T04:53:50+00:00
227,32,21,11,2024-08-01T14:49:31+00:00
227,32,26,6,2024-08-01T15:54:01+00:00
227,32,32,0,2024-08-01T01:52:14+00:00
227,32,27,5,2024-08-01T06:56:56+00:00
227,32,32,0,2024-08-01T03:53:19+00:00
227,32,29,3,2024-08-01T17:52:40+00:00
227,32,32,0,2024-08-01T18:52:16+00:00
227,32,32,0,2024-08-01T22:54:30+00:00
227,32,32,0,2024-08-01T02:52:46+00:00
227,32,32,0,2024-08-01T21:53:58+00:00
227,32,32,0,2024-08-01T05:54:22+00:00
227,32,22,10,2024-08-01T10:57:21+00:00
227,32,21,11,2024-08-01T13:59:04+00:00
227,32,22,10,2024-08-01T12:58:28+00:00
227,32,21,11,2024-08-01T08:56:12+00:00
227,32,32,0,2024-08-01T00:55:43+00:00
227,32,22,10,2024-08-01T09:56:47+00:00
227,32,22,10,2024-08-01T11:57:56+00:00
227,32,30,2,2024-08-01T20:55:12+00:00
230,20,14,5,2024-08-01T06:51:24+00:00
230,20,16,3,2024-08-01T16:58:55+00:00
230,20,9,10,2024-08-01T08:52:48+00:00
230,20,17,2,2024-08-01T20:52:51+00:00
230,20,18,1,2024-08-01T15:58:34+00:00
230,20,14,5,2024-08-01T13:57:12+00:00
230,20,7,12,2024-08-01T10:54:01+00:00
230,20,9,10,2024-08-01T18:56:16+00:00
230,20,16,3,2024-08-01T21:53:33+00:00
230,20,7,12,2024-08-01T11:58:07+00:00
230,20,3,16,2024-08-01T00:54:03+00:00
230,20,3,16,2024-08-01T02:57:57+00:00
230,20,14,5,2024-08-01T14:57:57+00:00
230,20,3,16,2024-08-01T03:58:36+00:00
230,20,13,6,2024-08-01T22:57:10+00:00
230,20,9,10,2024-08-01T04:59:21+00:00
230,20,8,11,2024-08-01T07:56:38+00:00
230,20,11,8,2024-08-01T05:49:54+00:00
230,20,3,16,2024-08-01T01:57:21+00:00
230,20,7,12,2024-08-01T09:53:27+00:00
